,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
421633,2019-12-20 00:00:00,7.747782456188646,-172.56040705834374,178.5878484271843,-164.83316891793046,188.10743043368527,-8.067483392282295,-8.067483392282295,-8.067483392282295,-1.5603965707590044,-1.5603965707590044,-1.5603965707590044,0.13873296081381817,0.13873296081381817,0.13873296081381817,-6.645819782337108,-6.645819782337108,-6.645819782337108,0.0,0.0,0.0,-0.3197009360936489,
421634,2019-12-21 00:00:00,7.745984453064094,-172.05930464765402,179.25982377363715,-165.11776165526055,188.43494620983415,-8.119744712417514,-8.119744712417514,-8.119744712417514,-1.56039657073539,-1.56039657073539,-1.56039657073539,0.018476349336343772,0.018476349336343772,0.018476349336343772,-6.577824491018469,-6.577824491018469,-6.577824491018469,0.0,0.0,0.0,-0.3737602593534204,
421635,2019-12-22 00:00:00,7.7441864499395425,-173.64933224710018,183.99572960401736,-165.4023543925906,188.76246198598275,-8.041962350648635,-8.041962350648635,-8.041962350648635,-1.5603965707473078,-1.5603965707473078,-1.5603965707473078,0.03721956076519404,0.03721956076519404,0.03721956076519404,-6.518785340666521,-6.518785340666521,-6.518785340666521,0.0,0.0,0.0,-0.29777590070909277,
421636,2019-12-23 00:00:00,7.742388446814991,-173.84142041008278,179.00233544779405,-165.68694712992044,189.0899777621311,-7.956261621516532,-7.956261621516532,-7.956261621516532,-1.5603965707531253,-1.5603965707531253,-1.5603965707531253,0.0740997275533487,0.0740997275533487,0.0740997275533487,-6.469964778316756,-6.469964778316756,-6.469964778316756,0.0,0.0,0.0,-0.21387317470154077,
421637,2019-12-24 00:00:00,7.74059044369044,-172.35283046866766,181.5170567183443,-165.87425220201231,189.41749353827996,-8.02739701808658,-8.02739701808658,-8.02739701808658,-1.5603965707650431,-1.5603965707650431,-1.5603965707650431,-0.034607547099029315,-0.034607547099029315,-0.034607547099029315,-6.432392900222507,-6.432392900222507,-6.432392900222507,0.0,0.0,0.0,-0.2868065743961399,
421638,2019-12-25 00:00:00,7.738792440565888,-171.85294432192055,181.89899200763506,-166.01977506796078,189.74500931442853,-8.093748729268736,-8.093748729268736,-8.093748729268736,-1.5603965707414282,-1.5603965707414282,-1.5603965707414282,-0.1264882326770603,-0.1264882326770603,-0.1264882326770603,-6.406863925850248,-6.406863925850248,-6.406863925850248,0.0,0.0,0.0,-0.3549562887028479,
421639,2019-12-26 00:00:00,7.7369944374413375,-173.2617826219208,184.2757192068431,-166.1652979339091,190.06893995794056,-8.061766945488111,-8.061766945488111,-8.061766945488111,-1.560396570753346,-1.560396570753346,-1.560396570753346,-0.10743281869317303,-0.10743281869317303,-0.10743281869317303,-6.393937556041592,-6.393937556041592,-6.393937556041592,0.0,0.0,0.0,-0.3247725080467738,
421640,2019-12-27 00:00:00,7.735196434316785,-172.05847375565037,184.15162082334865,-166.31082079985757,190.29389061712186,-7.815608475171465,-7.815608475171465,-7.815608475171465,-1.5603965707591636,-1.5603965707591636,-1.5603965707591636,0.1387329608139156,0.1387329608139156,0.1387329608139156,-6.393944865226216,-6.393944865226216,-6.393944865226216,0.0,0.0,0.0,-0.08041204085467957,
421641,2019-12-28 00:00:00,7.733398431192234,-172.99291172458874,181.96015277582953,-166.45634366580603,190.51884127630325,-7.948918505574884,-7.948918505574884,-7.948918505574884,-1.5603965707416492,-1.5603965707416492,-1.5603965707416492,0.018476349336133187,0.018476349336133187,0.018476349336133187,-6.4069982841693705,-6.4069982841693705,-6.4069982841693705,0.0,0.0,0.0,-0.21552007438264997,
421642,2019-12-29 00:00:00,7.731600428067682,-173.78651863075436,181.53280925403814,-166.6018665317544,190.74379193548455,-7.956182162654475,-7.956182162654475,-7.956182162654475,-1.5603965707474667,-1.5603965707474667,-1.5603965707474667,0.03721956076515649,0.03721956076515649,0.03721956076515649,-6.433005152672165,-6.433005152672165,-6.433005152672165,0.0,0.0,0.0,-0.22458173458679287,
421643,2019-12-30 00:00:00,7.729802424943132,-175.0639773358296,183.5132326882083,-166.74738939770282,190.9687425946657,-7.957981105623004,-7.957981105623004,-7.957981105623004,-1.5603965707593845,-1.5603965707593845,-1.5603965707593845,0.07409972755340141,0.07409972755340141,0.07409972755340141,-6.471684262417021,-6.471684262417021,-6.471684262417021,0.0,0.0,0.0,-0.22817868067987224,
421644,2019-12-31 00:00:00,7.72800442181858,-174.66314882941072,182.9111233391154,-166.8929122636512,191.19369325384716,-8.117588887535272,-8.117588887535272,-8.117588887535272,-1.5603965707652019,-1.5603965707652019,-1.5603965707652019,-0.03460754709893121,-0.03460754709893121,-0.03460754709893121,-6.522584769671138,-6.522584769671138,-6.522584769671138,0.0,0.0,0.0,-0.38958446571669114,
421645,2020-01-01 00:00:00,7.726206418694028,-174.65671619992887,183.16073149520403,-167.03675028628794,191.4186439130284,-8.271991639625373,-8.271991639625373,-8.271991639625373,-1.5603965707476875,-1.5603965707476875,-1.5603965707476875,-0.12648823267683632,-0.12648823267683632,-0.12648823267683632,-6.5851068362008505,-6.5851068362008505,-6.5851068362008505,0.0,0.0,0.0,-0.5457852209313447,
421646,2020-01-02 00:00:00,7.724408415569475,-175.015193840479,183.47486915772618,-167.16862257400055,191.64359457220988,-8.326352743757347,-8.326352743757347,-8.326352743757347,-1.5603965707535052,-1.5603965707535052,-1.5603965707535052,-0.10743281869296696,-0.10743281869296696,-0.10743281869296696,-6.6585233543108755,-6.6585233543108755,-6.6585233543108755,0.0,0.0,0.0,-0.601944328187872,
421647,2020-01-03 00:00:00,7.722610412444926,-176.45618993839284,183.78699578812476,-167.3004948617131,191.868545231391,-8.16366573764434,-8.16366573764434,-8.16366573764434,-1.5603965707654228,-1.5603965707654228,-1.5603965707654228,0.13873296081387737,0.13873296081387737,0.13873296081387737,-6.742002127692796,-6.742002127692796,-6.742002127692796,0.0,0.0,0.0,-0.4410553251994145,
421648,2020-01-04 00:00:00,7.7208124093203745,-175.17506415533683,184.8620542489293,-167.43236714942572,192.09349589057234,-8.376548133913671,-8.376548133913671,-8.376548133913671,-1.5603965707418084,-1.5603965707418084,-1.5603965707418084,0.01847634933648644,0.01847634933648644,0.01847634933648644,-6.834627912508349,-6.834627912508349,-6.834627912508349,0.0,0.0,0.0,-0.6557357245932964,
421649,2020-01-05 00:00:00,7.7190144061958215,-179.109232496789,183.5477716080171,-167.88511730548032,192.31844654975373,-8.458600781165723,-8.458600781165723,-8.458600781165723,-1.5603965707476257,-1.5603965707476257,-1.5603965707476257,0.03721956076541225,0.03721956076541225,0.03721956076541225,-6.935423771183508,-6.935423771183508,-6.935423771183508,0.0,0.0,0.0,-0.7395863749699014,
421650,2020-01-06 00:00:00,7.717216403071272,-178.599101519698,181.8340730172398,-168.37632113056952,192.5433972089349,-8.52966809588338,-8.52966809588338,-8.52966809588338,-1.5603965707595435,-1.5603965707595435,-1.5603965707595435,0.07409972755348862,0.07409972755348862,0.07409972755348862,-7.043371252677325,-7.043371252677325,-7.043371252677325,0.0,0.0,0.0,-0.8124516928121084,
421651,2020-01-07 00:00:00,7.715418399946719,-177.6656733170684,183.95160852199885,-168.42237292928007,192.76834786811622,-8.752433102974502,-8.752433102974502,-8.752433102974502,-1.560396570735929,-1.560396570735929,-1.560396570735929,-0.03460754709810622,-0.03460754709810622,-0.03460754709810622,-7.157428985140466,-7.157428985140466,-7.157428985140466,0.0,0.0,0.0,-1.0370147030277828,
421652,2020-01-08 00:00:00,7.713620396822168,-177.6173115163323,183.249819631601,-168.4665168663073,192.99329852729764,-8.963434150690393,-8.963434150690393,-8.963434150690393,-1.5603965707478467,-1.5603965707478467,-1.5603965707478467,-0.12648823267702977,-0.12648823267702977,-0.12648823267702977,-7.276549347265517,-7.276549347265517,-7.276549347265517,0.0,0.0,0.0,-1.2498137538682252,
421653,2020-01-09 00:00:00,7.711822393697616,-176.85902084977886,188.19181852714243,-168.51066080333453,193.21824918647891,-9.06752235993085,-9.06752235993085,-9.06752235993085,-1.5603965707536642,-1.5603965707536642,-1.5603965707536642,-0.10743281869283909,-0.10743281869283909,-0.10743281869283909,-7.399692970484348,-7.399692970484348,-7.399692970484348,0.0,0.0,0.0,-1.3556999662332343,
421654,2020-01-10 00:00:00,7.710024390573065,-177.6752745046695,180.47824906289117,-168.73702078515433,193.44319984566022,-8.94750452258694,-8.94750452258694,-8.94750452258694,-1.560396570765582,-1.560396570765582,-1.560396570765582,0.13873296081372674,0.13873296081372674,0.13873296081372674,-7.525840912635085,-7.525840912635085,-7.525840912635085,0.0,0.0,0.0,-1.2374801320138742,
421655,2020-01-11 00:00:00,7.708226387448513,-182.39932125258028,186.5743028441977,-169.115263870366,193.66815050484152,-9.195924653388627,-9.195924653388627,-9.195924653388627,-1.5603965707419671,-1.5603965707419671,-1.5603965707419671,0.018476349336263416,0.018476349336263416,0.018476349336263416,-7.654004431982924,-7.654004431982924,-7.654004431982924,0.0,0.0,0.0,-1.4876982659401135,
421656,2020-01-12 00:00:00,7.706428384323962,-180.20167403137071,185.02605878835965,-169.48434584726039,193.8931011640228,-9.306409385774147,-9.306409385774147,-9.306409385774147,-1.560396570753885,-1.560396570753885,-1.560396570753885,0.03721956076508144,0.03721956076508144,0.03721956076508144,-7.783232375785343,-7.783232375785343,-7.783232375785343,0.0,0.0,0.0,-1.5999810014501854,
421657,2020-01-13 00:00:00,7.704630381199411,-179.2488408194858,183.74614313807857,-169.85342782415444,194.1180518232041,-9.398913120642396,-9.398913120642396,-9.398913120642396,-1.560396570759703,-1.560396570759703,-1.560396570759703,0.07409972755324773,0.07409972755324773,0.07409972755324773,-7.912616277435942,-7.912616277435942,-7.912616277435942,0.0,0.0,0.0,-1.6942827394429854,
421658,2020-01-14 00:00:00,7.702832378074859,-181.29713629904134,187.94920287169757,-170.22250980104909,194.3430024823854,-9.636297446092655,-9.636297446092655,-9.636297446092655,-1.560396570742188,-1.560396570742188,-1.560396570742188,-0.03460754709860393,-0.03460754709860393,-0.03460754709860393,-8.04129332825186,-8.04129332825186,-8.04129332825186,0.0,0.0,0.0,-1.9334650680177958,
421659,2020-01-15 00:00:00,7.701034374950307,-180.20015558744683,186.8686606145638,-170.59159177794342,194.58052316576897,-9.855332255691009,-9.855332255691009,-9.855332255691009,-1.5603965707480059,-1.5603965707480059,-1.5603965707480059,-0.12648823267683693,-0.12648823267683693,-0.12648823267683693,-8.168447452266165,-8.168447452266165,-8.168447452266165,0.0,0.0,0.0,-2.1542978807407014,
421660,2020-01-16 00:00:00,7.699236371825756,-179.96238326176407,187.97324368291223,-170.96067375483776,194.96701710976345,-9.96113815273093,-9.96113815273093,-9.96113815273093,-1.5603965707599232,-1.5603965707599232,-1.5603965707599232,-0.10743281869271122,-0.10743281869271122,-0.10743281869271122,-8.293308763278295,-8.293308763278295,-8.293308763278295,0.0,0.0,0.0,-2.2619017809051742,
421661,2020-01-17 00:00:00,7.697438368701205,-181.48102590317643,184.83769357309583,-171.32975573173186,195.353511053758,-9.836815331674075,-9.836815331674075,-9.836815331674075,-1.5603965707363088,-1.5603965707363088,-1.5603965707363088,0.13873296081375633,0.13873296081375633,0.13873296081375633,-8.415151721751522,-8.415151721751522,-8.415151721751522,0.0,0.0,0.0,-2.13937696297287,
421662,2020-01-18 00:00:00,7.695640365576653,-182.3726226495827,184.5325820429858,-171.69883770862623,195.7400049977525,-10.075212555508477,-10.075212555508477,-10.075212555508477,-1.5603965707482266,-1.5603965707482266,-1.5603965707482266,0.01847634933644117,0.01847634933644117,0.01847634933644117,-8.533292334096691,-8.533292334096691,-8.533292334096691,0.0,0.0,0.0,-2.3795721899318236,
421663,2020-01-19 00:00:00,7.693842362452101,-184.02120321489252,189.12092343342925,-172.06791968552082,196.12638508715898,-10.170261758170962,-10.170261758170962,-10.170261758170962,-1.5603965707540441,-1.5603965707540441,-1.5603965707540441,0.0372195607653372,0.0372195607653372,0.0372195607653372,-8.647084748182257,-8.647084748182257,-8.647084748182257,0.0,0.0,0.0,-2.476419395718861,
421664,2020-01-20 00:00:00,7.69204435932755,-181.86738170945236,182.4361362900623,-172.43700166241518,196.5101747874187,-10.24221443982321,-10.24221443982321,-10.24221443982321,-1.560396570765962,-1.560396570765962,-1.560396570765962,0.07409972755366304,0.07409972755366304,0.07409972755366304,-8.755917596610912,-8.755917596610912,-8.755917596610912,0.0,0.0,0.0,-2.5501700804956595,
421665,2020-01-21 00:00:00,7.690246356202999,-184.5616773599429,190.63456895002773,-172.79886978443758,196.89396448767815,-10.454214541883413,-10.454214541883413,-10.454214541883413,-1.560396570742347,-1.560396570742347,-1.560396570742347,-0.034607547098505824,-0.034607547098505824,-0.034607547098505824,-8.85921042404256,-8.85921042404256,-8.85921042404256,0.0,0.0,0.0,-2.7639681856804144,
421666,2020-01-22 00:00:00,7.6884483530784475,-182.78491253759378,186.06068831213517,-173.04119301794697,197.27775418793783,-10.643295310893697,-10.643295310893697,-10.643295310893697,-1.5603965707481646,-1.5603965707481646,-1.5603965707481646,-0.12648823267703038,-0.12648823267703038,-0.12648823267703038,-8.956410507468501,-8.956410507468501,-8.956410507468501,0.0,0.0,0.0,-2.954846957815249,
421667,2020-01-23 00:00:00,7.686650349953895,-185.4073598284105,183.22616635737677,-173.12409804418596,197.66154388819777,-10.714819729747488,-10.714819729747488,-10.714819729747488,-1.5603965707600826,-1.5603965707600826,-1.5603965707600826,-0.10743281869258335,-0.10743281869258335,-0.10743281869258335,-9.04699034029482,-9.04699034029482,-9.04699034029482,0.0,0.0,0.0,-3.0281693797935922,
421668,2020-01-24 00:00:00,7.684852346829345,-182.4185711562007,186.16811211800479,-173.2005077602661,198.04533358845723,-10.552109613829147,-10.552109613829147,-10.552109613829147,-1.5603965707364684,-1.5603965707364684,-1.5603965707364684,0.13873296081385375,0.13873296081385375,0.13873296081385375,-9.130446003906535,-9.130446003906535,-9.130446003906535,0.0,0.0,0.0,-2.867257266999802,
421669,2020-01-25 00:00:00,7.683054343704793,-183.9711505214912,188.06576163712208,-173.27589087580478,198.42912328871694,-10.748216817426192,-10.748216817426192,-10.748216817426192,-1.5603965707483858,-1.5603965707483858,-1.5603965707483858,0.01847634933621814,0.01847634933621814,0.01847634933621814,-9.206296596014026,-9.206296596014026,-9.206296596014026,0.0,0.0,0.0,-3.065162473721399,
421670,2020-01-26 00:00:00,7.681256340580242,-186.80618911081336,187.4792065097301,-173.35127399134342,198.81291298897662,-10.797261835595885,-10.797261835595885,-10.797261835595885,-1.5603965707542033,-1.5603965707542033,-1.5603965707542033,0.03721956076513867,0.03721956076513867,0.03721956076513867,-9.27408482560682,-9.27408482560682,-9.27408482560682,0.0,0.0,0.0,-3.116005495015643,
421671,2020-01-27 00:00:00,7.6794583374556895,-184.8029266940235,190.177288879446,-173.4266571068821,199.19670268923633,-10.819675665154909,-10.819675665154909,-10.819675665154909,-1.5603965707661207,-1.5603965707661207,-1.5603965707661207,0.07409972755342217,0.07409972755342217,0.07409972755342217,-9.33337882194221,-9.33337882194221,-9.33337882194221,0.0,0.0,0.0,-3.1402173276992196,
421672,2020-01-28 00:00:00,7.677660334331139,-186.70042001420722,184.7305282485318,-173.81439330167674,199.58049238949576,-10.978779259816154,-10.978779259816154,-10.978779259816154,-1.5603965707425065,-1.5603965707425065,-1.5603965707425065,-0.03460754709870561,-0.03460754709870561,-0.03460754709870561,-9.383775141974942,-9.383775141974942,-9.383775141974942,0.0,0.0,0.0,-3.3011189254850146,
421673,2020-01-29 00:00:00,7.675862331206587,-186.48963222955595,187.12704710830863,-174.21708889004702,199.96428208975547,-11.111787702611357,-11.111787702611357,-11.111787702611357,-1.560396570754424,-1.560396570754424,-1.560396570754424,-0.12648823267680637,-0.12648823267680637,-0.12648823267680637,-9.424902899180125,-9.424902899180125,-9.424902899180125,0.0,0.0,0.0,-3.43592537140477,
421674,2020-01-30 00:00:00,7.674064328082036,-186.4493153549063,186.4847033817984,-174.61978447841727,200.34807179001544,-11.12425826849412,-11.12425826849412,-11.12425826849412,-1.560396570760242,-1.560396570760242,-1.560396570760242,-0.10743281869237728,-0.10743281869237728,-0.10743281869237728,-9.456428879041502,-9.456428879041502,-9.456428879041502,0.0,0.0,0.0,-3.4501939404120847,
421675,2020-01-31 00:00:00,7.672266324957485,-186.8316655317788,188.71797186864194,-175.02248006678732,200.7318614902749,-10.899727064397156,-10.899727064397156,-10.899727064397156,-1.5603965707427272,-1.5603965707427272,-1.5603965707427272,0.13873296081356748,0.13873296081356748,0.13873296081356748,-9.478063454467998,-9.478063454467998,-9.478063454467998,0.0,0.0,0.0,-3.227460739439671,
421676,2020-02-01 00:00:00,7.670468321832933,-187.0941218127345,189.16822323639565,-175.42517565515786,201.11565119053455,-11.031487291341591,-11.031487291341591,-11.031487291341591,-1.5603965707485448,-1.5603965707485448,-1.5603965707485448,0.01847634933599512,0.01847634933599512,0.01847634933599512,-9.489567069929043,-9.489567069929043,-9.489567069929043,0.0,0.0,0.0,-3.361018969508658,
421677,2020-02-02 00:00:00,7.668670318708381,-188.47718120603474,187.2721328511455,-175.82553929212003,201.49877083973317,-11.013934037540567,-11.013934037540567,-11.013934037540567,-1.5603965707604626,-1.5603965707604626,-1.5603965707604626,0.037219560765101134,0.037219560765101134,0.037219560765101134,-9.490757027545206,-9.490757027545206,-9.490757027545206,0.0,0.0,0.0,-3.345263718832186,
